,Filename,Link,Track,Producer,Document,Text,Tokens,Lemmas,POS,Named Entities
0,Hello,https://genius.com/Adele-hello-lyrics,1,Greg Kurstin,"Hello, it's me
I was wondering if, after all these years, you'd like to meet
To go over everything
They say that time's supposed to heal ya
But I ain't done much healin'
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet


There's such a difference between us
And a million miles


Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore


Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town
Where nothing ever happened?



It's no secret that the both of us
Are running out of time


So hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least, I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Bridge]
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Anymore


Hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least, I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

","Hello, it's me I was wondering if, after all these years, you'd like to meet To go over everything They say that time's supposed to heal ya But I ain't done much healin' Hello, can you hear me? I'm in California dreaming about who we used to be When we were younger and free I've forgotten how it felt before the world fell at our feet There's such a difference between us And a million miles Hello from the other side I must've called a thousand times To tell you I'm sorry for everything that I've done But when I call, you never seem to be home Hello from the outside At least, I can say that I've tried To tell you I'm sorry for breaking your heart But it don't matter, it clearly doesn't tear you apart anymore Hello, how are you? It's so typical of me to talk about myself, I'm sorry I hope that you're well Did you ever make it out of that town Where nothing ever happened? It's no secret that the both of us Are running out of time So hello from the other side (Other side) I must've called a thousand times (Thousand times) To tell you I'm sorry for everything that I've done But when I call, you never seem to be home Hello from the outside (Outside) At least, I can say that I've tried (I've tried) To tell you I'm sorry for breaking your heart But it don't matter, it clearly doesn't tear you apart anymore [Bridge] (Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore (Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore (Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore (Highs, highs, highs, highs, lows, lows, lows, lows) Anymore Hello from the other side (Other side) I must've called a thousand times (Thousand times) To tell you I'm sorry for everything that I've done But when I call, you never seem to be home Hello from the outside (Outside) At least, I can say that I've tried (I've tried) To tell you I'm sorry for breaking your heart But it don't matter, it clearly doesn't tear you apart anymore","['Hello', ',', 'it', ""'s"", 'me', 'I', 'was', 'wondering', 'if', ',', 'after', 'all', 'these', 'years', ',', 'you', ""'d"", 'like', 'to', 'meet', 'To', 'go', 'over', 'everything', 'They', 'say', 'that', 'time', ""'s"", 'supposed', 'to', 'heal', 'ya', 'But', 'I', 'ai', ""n't"", 'done', 'much', 'healin', ""'"", 'Hello', ',', 'can', 'you', 'hear', 'me', '?', 'I', ""'m"", 'in', 'California', 'dreaming', 'about', 'who', 'we', 'used', 'to', 'be', 'When', 'we', 'were', 'younger', 'and', 'free', 'I', ""'ve"", 'forgotten', 'how', 'it', 'felt', 'before', 'the', 'world', 'fell', 'at', 'our', 'feet', 'There', ""'s"", 'such', 'a', 'difference', 'between', 'us', 'And', 'a', 'million', 'miles', 'Hello', 'from', 'the', 'other', 'side', 'I', 'must', ""'ve"", 'called', 'a', 'thousand', 'times', 'To', 'tell', 'you', 'I', ""'m"", 'sorry', 'for', 'everything', 'that', 'I', ""'ve"", 'done', 'But', 'when', 'I', 'call', ',', 'you', 'never', 'seem', 'to', 'be', 'home', 'Hello', 'from', 'the', 'outside', 'At', 'least', ',', 'I', 'can', 'say', 'that', 'I', ""'ve"", 'tried', 'To', 'tell', 'you', 'I', ""'m"", 'sorry', 'for', 'breaking', 'your', 'heart', 'But', 'it', 'do', ""n't"", 'matter', ',', 'it', 'clearly', 'does', ""n't"", 'tear', 'you', 'apart', 'anymore', 'Hello', ',', 'how', 'are', 'you', '?', 'It', ""'s"", 'so', 'typical', 'of', 'me', 'to', 'talk', 'about', 'myself', ',', 'I', ""'m"", 'sorry', 'I', 'hope', 'that', 'you', ""'re"", 'well', 'Did', 'you', 'ever', 'make', 'it', 'out', 'of', 'that', 'town', 'Where', 'nothing', 'ever', 'happened', '?', 'It', ""'s"", 'no', 'secret', 'that', 'the', 'both', 'of', 'us', 'Are', 'running', 'out', 'of', 'time', 'So', 'hello', 'from', 'the', 'other', 'side', '(', 'Other', 'side', ')', 'I', 'must', ""'ve"", 'called', 'a', 'thousand', 'times', '(', 'Thousand', 'times', ')', 'To', 'tell', 'you', 'I', ""'m"", 'sorry', 'for', 'everything', 'that', 'I', ""'ve"", 'done', 'But', 'when', 'I', 'call', ',', 'you', 'never', 'seem', 'to', 'be', 'home', 'Hello', 'from', 'the', 'outside', '(', 'Outside', ')', 'At', 'least', ',', 'I', 'can', 'say', 'that', 'I', ""'ve"", 'tried', '(', 'I', ""'ve"", 'tried', ')', 'To', 'tell', 'you', 'I', ""'m"", 'sorry', 'for', 'breaking', 'your', 'heart', 'But', 'it', 'do', ""n't"", 'matter', ',', 'it', 'clearly', 'does', ""n't"", 'tear', 'you', 'apart', 'anymore', '[', 'Bridge', ']', '(', 'Highs', ',', 'highs', ',', 'highs', ',', 'highs', ',', 'lows', ',', 'lows', ',', 'lows', ',', 'lows', ')', 'Ooh', ',', 'anymore', '(', 'Highs', ',', 'highs', ',', 'highs', ',', 'highs', ',', 'lows', ',', 'lows', ',', 'lows', ',', 'lows', ')', 'Ooh', ',', 'anymore', '(', 'Highs', ',', 'highs', ',', 'highs', ',', 'highs', ',', 'lows', ',', 'lows', ',', 'lows', ',', 'lows', ')', 'Ooh', ',', 'anymore', '(', 'Highs', ',', 'highs', ',', 'highs', ',', 'highs', ',', 'lows', ',', 'lows', ',', 'lows', ',', 'lows', ')', 'Anymore', 'Hello', 'from', 'the', 'other', 'side', '(', 'Other', 'side', ')', 'I', 'must', ""'ve"", 'called', 'a', 'thousand', 'times', '(', 'Thousand', 'times', ')', 'To', 'tell', 'you', 'I', ""'m"", 'sorry', 'for', 'everything', 'that', 'I', ""'ve"", 'done', 'But', 'when', 'I', 'call', ',', 'you', 'never', 'seem', 'to', 'be', 'home', 'Hello', 'from', 'the', 'outside', '(', 'Outside', ')', 'At', 'least', ',', 'I', 'can', 'say', 'that', 'I', ""'ve"", 'tried', '(', 'I', ""'ve"", 'tried', ')', 'To', 'tell', 'you', 'I', ""'m"", 'sorry', 'for', 'breaking', 'your', 'heart', 'But', 'it', 'do', ""n't"", 'matter', ',', 'it', 'clearly', 'does', ""n't"", 'tear', 'you', 'apart', 'anymore']","['hello', ',', 'it', 'be', 'I', 'I', 'be', 'wonder', 'if', ',', 'after', 'all', 'these', 'year', ',', 'you', 'would', 'like', 'to', 'meet', 'to', 'go', 'over', 'everything', 'they', 'say', 'that', 'time', ""'s"", 'suppose', 'to', 'heal', 'ya', 'but', 'I', 'be', 'not', 'do', 'much', 'healin', ""'"", 'Hello', ',', 'can', 'you', 'hear', 'I', '?', 'I', 'be', 'in', 'California', 'dream', 'about', 'who', 'we', 'use', 'to', 'be', 'when', 'we', 'be', 'young', 'and', 'free', 'I', 'have', 'forget', 'how', 'it', 'feel', 'before', 'the', 'world', 'fall', 'at', 'our', 'foot', 'there', 'be', 'such', 'a', 'difference', 'between', 'we', 'and', 'a', 'million', 'mile', 'hello', 'from', 'the', 'other', 'side', 'I', 'must', ""'ve"", 'call', 'a', 'thousand', 'time', 'to', 'tell', 'you', 'I', 'be', 'sorry', 'for', 'everything', 'that', 'I', 'have', 'do', 'but', 'when', 'I', 'call', ',', 'you', 'never', 'seem', 'to', 'be', 'home', 'hello', 'from', 'the', 'outside', 'at', 'least', ',', 'I', 'can', 'say', 'that', 'I', 'have', 'try', 'to', 'tell', 'you', 'I', 'be', 'sorry', 'for', 'break', 'your', 'heart', 'but', 'it', 'do', 'not', 'matter', ',', 'it', 'clearly', 'do', 'not', 'tear', 'you', 'apart', 'anymore', 'hello', ',', 'how', 'be', 'you', '?', 'it', 'be', 'so', 'typical', 'of', 'I', 'to', 'talk', 'about', 'myself', ',', 'I', 'be', 'sorry', 'I', 'hope', 'that', 'you', 'be', 'well', 'do', 'you', 'ever', 'make', 'it', 'out', 'of', 'that', 'town', 'where', 'nothing', 'ever', 'happen', '?', 'it', 'be', 'no', 'secret', 'that', 'the', 'both', 'of', 'we', 'be', 'run', 'out', 'of', 'time', 'so', 'hello', 'from', 'the', 'other', 'side', '(', 'other', 'side', ')', 'I', 'must', ""'ve"", 'call', 'a', 'thousand', 'time', '(', 'thousand', 'time', ')', 'to', 'tell', 'you', 'I', 'be', 'sorry', 'for', 'everything', 'that', 'I', 'have', 'do', 'but', 'when', 'I', 'call', ',', 'you', 'never', 'seem', 'to', 'be', 'home', 'hello', 'from', 'the', 'outside', '(', 'outside', ')', 'at', 'least', ',', 'I', 'can', 'say', 'that', 'I', 'have', 'try', '(', 'I', 'have', 'try', ')', 'to', 'tell', 'you', 'I', 'be', 'sorry', 'for', 'break', 'your', 'heart', 'but', 'it', 'do', 'not', 'matter', ',', 'it', 'clearly', 'do', 'not', 'tear', 'you', 'apart', 'anymore', '[', 'bridge', ']', '(', 'Highs', ',', 'high', ',', 'high', ',', 'high', ',', 'low', ',', 'low', ',', 'low', ',', 'low', ')', 'Ooh', ',', 'anymore', '(', 'Highs', ',', 'high', ',', 'high', ',', 'high', ',', 'low', ',', 'low', ',', 'low', ',', 'low', ')', 'Ooh', ',', 'anymore', '(', 'Highs', ',', 'high', ',', 'high', ',', 'high', ',', 'low', ',', 'low', ',', 'low', ',', 'low', ')', 'Ooh', ',', 'anymore', '(', 'Highs', ',', 'high', ',', 'high', ',', 'high', ',', 'low', ',', 'low', ',', 'low', ',', 'low', ')', 'anymore', 'hello', 'from', 'the', 'other', 'side', '(', 'other', 'side', ')', 'I', 'must', ""'ve"", 'call', 'a', 'thousand', 'time', '(', 'thousand', 'time', ')', 'to', 'tell', 'you', 'I', 'be', 'sorry', 'for', 'everything', 'that', 'I', 'have', 'do', 'but', 'when', 'I', 'call', ',', 'you', 'never', 'seem', 'to', 'be', 'home', 'hello', 'from', 'the', 'outside', '(', 'outside', ')', 'at', 'least', ',', 'I', 'can', 'say', 'that', 'I', 'have', 'try', '(', 'I', 'have', 'try', ')', 'to', 'tell', 'you', 'I', 'be', 'sorry', 'for', 'break', 'your', 'heart', 'but', 'it', 'do', 'not', 'matter', ',', 'it', 'clearly', 'do', 'not', 'tear', 'you', 'apart', 'anymore']","[('INTJ', 'UH'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('VERB', 'VBG'), ('SCONJ', 'IN'), ('PUNCT', ','), ('ADP', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PART', 'TO'), ('VERB', 'VB'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'DT'), ('NOUN', 'NN'), ('AUX', 'POS'), ('VERB', 'VBN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VBN'), ('ADJ', 'JJ'), ('PROPN', 'NNP'), ('PUNCT', ""''""), ('PROPN', 'NNP'), ('PUNCT', ','), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'WP'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PART', 'TO'), ('AUX', 'VB'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('ADJ', 'JJR'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'EX'), ('VERB', 'VBZ'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('INTJ', 'UH'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBN'), ('DET', 'DT'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('CCONJ', 'CC'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PUNCT', ','), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('PART', 'TO'), ('AUX', 'VB'), ('ADV', 'RB'), ('INTJ', 'UH'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJS'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', ','), ('PRON', 'PRP'), ('ADV', 'RB'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('INTJ', 'UH'), ('PUNCT', ','), ('SCONJ', 'WRB'), ('AUX', 'VBP'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('AUX', 'VBD'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('SCONJ', 'WRB'), ('PRON', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('DET', 'DT'), ('PRON', 'DT'), ('ADP', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADV', 'RB'), ('INTJ', 'UH'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', '-LRB-'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBN'), ('DET', 'DT'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('PUNCT', '-LRB-'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('PUNCT', '-RRB-'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('CCONJ', 'CC'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PUNCT', ','), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('PART', 'TO'), ('AUX', 'VB'), ('ADV', 'RB'), ('INTJ', 'UH'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('PUNCT', '-LRB-'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('ADP', 'IN'), ('ADJ', 'JJS'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PUNCT', '-RRB-'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', ','), ('PRON', 'PRP'), ('ADV', 'RB'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB'), ('X', 'XX'), ('X', 'XX'), ('PUNCT', '-RRB-'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('ADV', 'RB'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('ADV', 'RB'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', '-RRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('ADV', 'RB'), ('PUNCT', '-LRB-'), ('PROPN', 'NNP'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('PUNCT', '-RRB-'), ('ADV', 'RB'), ('INTJ', 'UH'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', '-LRB-'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBN'), ('DET', 'DT'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('PUNCT', '-LRB-'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('PUNCT', '-RRB-'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('CCONJ', 'CC'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PUNCT', ','), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('PART', 'TO'), ('AUX', 'VB'), ('ADV', 'RB'), ('INTJ', 'UH'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('PUNCT', '-LRB-'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('ADP', 'IN'), ('ADJ', 'JJS'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PUNCT', '-RRB-'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', ','), ('PRON', 'PRP'), ('ADV', 'RB'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('ADV', 'RB')]","['GPE', 'QUANTITY', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'CARDINAL']"
